"Time","PVR.I","PVR.Vd","Compliance.I","Systemic Resistance.I","Systemic Resistance.Vd"
0,-0.00221085688980795,-0.0265302826776955,-0.000150282465359502,0.00236113935516746,24.3598747272627
0.01171875,-0.00273493327051912,-0.0328191992462294,-0.000128193017496796,0.00286312628801592,29.5388739134602
0.0234375,-0.00316782357115126,-0.0380138828538151,-0.000101829442069289,0.00326965301322055,33.7330101373964
0.03515625,-0.00349509467619306,-0.0419411361143167,-7.20707456698744E-05,0.00356716542186293,36.8024456573599
0.046875,-0.00370583495796448,-0.0444700194955737,-3.99091205629159E-05,0.00374574407852739,38.6448416581671
0.05859375,-0.00379301807217077,-0.0455162168660493,-6.41687551395254E-06,0.00379943494768473,39.1987703552633
0.0703125,-0.0037537372248578,-0.0450448466982936,2.7289316181886E-05,0.00372644790867592,38.4457630738094
0.08203125,-0.00358930208855242,-0.0430716250626291,6.00856479809732E-05,0.00352921644057145,36.4109260173756
0.09375,-0.00330519513614416,-0.0396623416337299,9.08786492054272E-05,0.00321431648693873,33.1621031957469
0.10546875,-0.00291088884838926,-0.0349306661806711,0.000118641642721674,0.00279224720566758,28.8076144208724
0.1171875,-0.00241952988956735,-0.0290343586748082,0.000142448975638827,0.00227708091392852,23.4926437890006
0.12890625,-0.00184750078126897,-0.0221700093752277,0.000161506881732569,0.0016859938995364,17.3943990615171
0.140625,-0.0012138736886574,-0.0145664842638888,0.000175179946602807,0.0010386937420546,10.7162033367773
0.15234375,-0.000539774530653388,-0.00647729436784065,0.000183012293183653,0.000356762237469735,3.68071600397526
0.1640625,0.000152321384596387,0.00182785661515664,0.000184742781254372,-0.000337064165850759,-3.47749099908228
0.17578125,0.000839338714573527,0.0100720645748823,0.000180313714180619,-0.00101965242875415,-10.5197541074565
0.1875,0.00149837144313781,0.0179804573176537,0.000169872762592306,-0.00166824420573012,-17.2112754705176
0.19921875,0.00210744659572405,0.0252893591486886,0.0001537680408603,-0.00226121463658435,-23.3289514056408
0.2109375,0.00264625684576712,0.0317550821492055,0.000132536500528371,-0.00277879334629549,-28.6688109537306
0.22265625,0.00309683758634158,0.037162051036099,0.000106886027677852,-0.00320372361401943,-33.0528165258385
0.234375,0.00344416589260153,0.0413299907112184,7.76718411212522E-05,-0.00352183773372279,-36.334799898818
0.24609375,0.00367666140486463,0.0441199368583755,4.58679783385471E-05,-0.00372252938320318,-38.4053356465072
0.2578125,0.00378657243227235,0.0454388691872682,1.25348198506273E-05,-0.00379910725212297,-39.1953895201527
0.26953125,0.00377023440384818,0.0452428128461782,-2.12162651921028E-05,-0.00374901813865608,-38.6786201365147
0.28125,0.00362819204987251,0.0435383045984701,-5.42599734457486E-05,-0.00357393207642676,-36.8722572324949
0.29296875,0.00336518123989446,0.0403821748787336,-8.5494586392355E-05,-0.00327968665350211,-33.8365272041813
0.3046875,0.00298997108292416,0.0358796529950899,-0.000113878703011786,-0.00287609237991237,-29.672645083556
0.31640625,0.00251507155438219,0.0301808586525863,-0.000138465961392864,-0.00237660559298933,-24.5194399028709
0.328125,0.00195631639788917,0.02347579677467,-0.000158436591621865,-0.0017978798062673,-18.5487259612598
0.33984375,0.00133233520847071,0.0159880225016485,-0.000173124747935668,-0.00115921046053504,-11.95957432134
0.3515625,0.000663932298583514,0.00796718758300217,-0.000182040708851407,-0.000481891589732107,-4.97167553126615
0.36328125,-2.66069436548197E-05,-0.000319283323857837,-0.000184887205092556,0.000211494148747375,2.18198513262667
0.375,-0.000716259077149014,-0.00859510892578817,-0.000181569330918018,0.000897828408067032,9.26289568602757
0.38671875,-0.00138203023811766,-0.016584362857412,-0.000172197708398135,0.0015542279465158,16.0349697242035
0.3984375,-0.00200172278424023,-0.0240206734108828,-0.000157084799136603,0.00215880758337683,22.2724178376988
0.41015625,-0.00255467539178573,-0.0306561047014287,-0.000136734486410263,0.00269140987819599,27.767275713348
0.421875,-0.00302245192996013,-0.0362694231595216,-0.00011182527507107,0.0031342772050312,32.3363379243069
0.43359375,-0.00338945614454115,-0.0406734737344938,-8.31876693466174E-05,0.00347264381388777,35.8272662278801
0.4453125,-0.00364345165647996,-0.0437214198777595,-5.17764827915566E-05,0.00369522813927151,38.1236687128642
0.45703125,-0.00377596993806675,-0.045311639256801,-1.86390036107358E-05,0.00379460894167749,39.1489804512866
0.46875,-0.00378259266422523,-0.0453911119707027,1.511992323802E-05,0.00376747274098721,38.869016268765
0.48046875,-0.00366309902499083,-0.0439571882998899,4.83747329551995E-05,0.00361472429203563,37.2931105209316
0.4921875,-0.00342147308759087,-0.0410576770510904,8.00166686363134E-05,0.00334145641895455,34.4738058743541
0.50390625,-0.00306577096266547,-0.0367892515519857,0.00010899074861234,0.00295678021405313,30.5051014683862
0.515625,-0.00260785220347354,-0.0312942264416825,0.000134330940856695,0.00247352126261685,25.519318866418
0.52734375,-0.0020629843935698,-0.0247558127228375,0.000155192371699945,0.00190779202186985,19.6826902896312
0.5390625,-0.00144933410649373,-0.0173920092779248,0.000170879494973518,0.00127845461152021,13.189816227054
0.55078125,-0.000787361209510537,-0.00944833451412644,0.000180869282387999,0.000606491927122538,6.25717721212322
0.5625,-9.91367060739313E-05,-0.00118964047288718,0.000184828661949758,-8.56919558758268E-05,-0.884083908770905
0.57421875,0.000592393139004484,0.0071087176680538,0.000182625622997361,-0.000775018762001845,-7.99586856757303
0.5859375,0.00126417185669308,0.0151700622803169,0.000174333617601956,-0.00143850547429503,-14.8410609783018
0.59765625,0.00189380150522443,0.0227256180626932,0.000160229111583448,-0.00205403061680788,-21.1914338736069
